cnv_feature,f_score,p_value
cnv_depth__IBNLCO_01030__DUF2306__CDS,1.5942528739697694,0.2080623625142459
cnv_depth__IBNLCO_03903__Alginate__CDS__promoter,1.592732269417333,0.20827859034268556
cnv_depth__IBNLCO_02397__IBNLCO_02397__gene__promoter,1.5913863123358105,0.2084702065782614
cnv_depth__IBNLCO_02611__IBNLCO_02611__gene,1.5909517073124133,0.2085321236024189
cnv_depth__IBNLCO_00361__IBNLCO_00361__gene__promoter,1.5873782317084666,0.20904205766497663
cnv_depth__IBNLCO_02002__bolA__gene,1.585367571212977,0.20932963081544562
cnv_depth__IBNLCO_02543__Glycosyl__CDS__promoter,1.5845803261191782,0.2094423542074158
cnv_depth__IBNLCO_00155__IBNLCO_00155__gene,1.5845031842724213,0.20945340381688637
cnv_depth__IBNLCO_02938__IBNLCO_02938__gene,1.5841350252439108,0.2095061475771713
cnv_depth__IBNLCO_04974__actin-based__CDS__promoter,1.5819081918837437,0.20982550891450863
cnv_depth__IBNLCO_05080__pilR__gene,1.5800620704758952,0.2100907100816851
cnv_depth__IBNLCO_01118__IBNLCO_01118__gene,1.5792985361377412,0.21020051090260702
cnv_depth__IBNLCO_00154__IBNLCO_00154__gene__promoter,1.577264141514352,0.2104934029931219
cnv_depth__IBNLCO_00127__hypothetical__CDS,1.5767092164870333,0.2105733800264452
cnv_depth__IBNLCO_01397__hypothetical__CDS,1.5758114576579505,0.2107028437281254
cnv_depth__IBNLCO_02851__IBNLCO_02851__gene,1.575330180403039,0.21077228665376058
cnv_depth__IBNLCO_05339__YCII-related__CDS__promoter,1.5730511580181357,0.2111014947846829
cnv_depth__IBNLCO_00141__IBNLCO_00141__gene,1.5695518760723683,0.21160816532558452
cnv_depth__IBNLCO_05406__IBNLCO_05406__gene,1.568933800909593,0.21169780874010957
cnv_depth__IBNLCO_05253__IBNLCO_05253__gene,1.5674305797413497,0.21191601969667664
cnv_depth__IBNLCO_01679__Aerobic__CDS__promoter,1.5649627866289424,0.21227483224786703
cnv_depth__IBNLCO_01272__hypothetical__CDS,1.5618213867221626,0.2127326354343646
cnv_depth__IBNLCO_00417__IBNLCO_00417__gene__promoter,1.5602483876469322,0.2129623148843689
cnv_depth__IBNLCO_04694__IBNLCO_04694__gene__promoter,1.5593254886695396,0.2130972086182945
cnv_depth__IBNLCO_03636__IBNLCO_03636__gene__promoter,1.5592306905416993,0.21311107037987734
cnv_depth__IBNLCO_03301__hypothetical__CDS,1.5583019874195687,0.21324692603023715
cnv_depth__IBNLCO_00124__IBNLCO_00124__gene__promoter,1.557946145843733,0.21329900784198852
cnv_depth__IBNLCO_04529__Branched-chain__CDS,1.5575519850871105,0.21335671587488053
cnv_depth__IBNLCO_04329__IBNLCO_04329__gene,1.5552203759540797,0.21369846230424577
cnv_depth__IBNLCO_05398__araC__gene,1.5538417341611104,0.21390083896419207
cnv_depth__IBNLCO_00966__hypothetical__CDS,1.5520254143698393,0.21416781396767232
cnv_depth__IBNLCO_00126__IBNLCO_00126__gene__promoter,1.5462843753460311,0.2150142940773117
cnv_depth__IBNLCO_01503__Acyltransferase__CDS__promoter,1.5458894375539907,0.2150726721090953
cnv_depth__IBNLCO_05575__ugpC__gene__promoter,1.5455433856665768,0.21512383961771253
cnv_depth__IBNLCO_02389__Glycosyl__CDS__promoter,1.5444008265753286,0.21529288275736827
cnv_depth__IBNLCO_01390__IBNLCO_01390__gene__promoter,1.544168912589762,0.21532721413853573
cnv_depth__IBNLCO_01080__IBNLCO_01080__gene,1.5421279376446755,0.2156296324618629
cnv_depth__IBNLCO_02858__Lipid/polyisoprenoid-binding__CDS__promoter,1.5416076408962367,0.21570680791027994
cnv_depth__IBNLCO_03496__EfeO-type__CDS__promoter,1.5411209226348057,0.21577903259912912
cnv_depth__IBNLCO_02752__IBNLCO_02752__gene__promoter,1.5407149474606998,0.21583929786676262
cnv_depth__IBNLCO_02124__Small__CDS,1.540329417215094,0.21589654682265072
cnv_depth__IBNLCO_02339__Zinc-binding__CDS__promoter,1.539421097252528,0.21603149882317782
cnv_depth__IBNLCO_03871__Acetolactate__CDS,1.538607218633183,0.21615250515495738
cnv_depth__IBNLCO_05396__Ubiquinol__CDS__promoter,1.5361705812050837,0.2165152664538985
cnv_depth__IBNLCO_00034__IBNLCO_00034__gene__promoter,1.5354197266644245,0.21662719895849267
cnv_depth__IBNLCO_04008__4-vinyl__CDS,1.5332710942173025,0.21694788623313438
cnv_depth__IBNLCO_04369__DUF2786__CDS,1.533160129952522,0.2169644632872055
cnv_depth__IBNLCO_04622__Response__CDS,1.5307863948496605,0.2173194415031335
cnv_depth__IBNLCO_04144__DUF3564__CDS__promoter,1.530640947722368,0.21734121488939823
cnv_depth__IBNLCO_01423__Glutamine--tRNA__CDS,1.5306031506615054,0.21734687352469614
cnv_depth__IBNLCO_02316__gnl|Bakta|IBNLCO_02316__CDS,1.5305766160935974,0.21735084614653316
cnv_depth__IBNLCO_03684__IBNLCO_03684__gene__promoter,1.530571423932761,0.21735162350087686
cnv_depth__IBNLCO_00153__Peptidoglycan-binding__CDS,1.529790247654153,0.21746861677964413
cnv_depth__IBNLCO_00704__IBNLCO_00704__gene,1.5295681668794168,0.21750189060119943
cnv_depth__IBNLCO_05549__IBNLCO_05549__gene,1.528439972502999,0.21767101948523265
cnv_depth__IBNLCO_00977__Outer__CDS__promoter,1.52797376663043,0.21774095495831938
cnv_depth__IBNLCO_04229__3-keto-5-aminohexanoate__CDS__promoter,1.5269676079337067,0.21789198049381822
cnv_depth__IBNLCO_03845__Sodium__CDS,1.5258202816810458,0.2180643487202583
cnv_depth__IBNLCO_01206__C-type__CDS__promoter,1.5250631867063158,0.2181781802089208
cnv_depth__IBNLCO_04014__IBNLCO_04014__gene__promoter,1.5198448393004944,0.21896471589155095
cnv_depth__IBNLCO_05450__atpR__gene,1.5170271752988451,0.21939082283866004
cnv_depth__IBNLCO_05457__IBNLCO_05457__gene__promoter,1.5124884898223283,0.22007928992917403
cnv_depth__IBNLCO_05655__IBNLCO_05655__gene__promoter,1.51041691523217,0.2203943865587435
cnv_depth__IBNLCO_02357__hypothetical__CDS,1.5086539281603049,0.22066297250568237
cnv_depth__IBNLCO_02336__IBNLCO_02336__gene__promoter,1.5074841848584615,0.2208413965661363
cnv_depth__IBNLCO_02534__DUF4136__CDS__promoter,1.5062925703034853,0.2210233350266651
cnv_depth__IBNLCO_01574__Amino__CDS__promoter,1.500396206220538,0.22192626208187471
cnv_depth__IBNLCO_01429__putative__CDS__promoter,1.4996412247090745,0.22204219467333444
cnv_depth__IBNLCO_02163__trnD__gene__promoter,1.4955481507824968,0.22267198423570192
cnv_depth__IBNLCO_01921__IBNLCO_01921__gene,1.48885839443844,0.22370595412847183
cnv_depth__IBNLCO_03092__HlyD__CDS__promoter,1.4883365206724393,0.22378685792938416
cnv_depth__IBNLCO_01139__hypothetical__CDS,1.4883235850587697,0.22378886372852075
cnv_depth__IBNLCO_00760__Sensory__CDS__promoter,1.48732891405794,0.2239431625294375
cnv_depth__IBNLCO_00297__IBNLCO_00297__gene,1.483075717699829,0.22460438961796064
cnv_depth__IBNLCO_02257__Iron-sulfur__CDS,1.481660947739315,0.22482485964211182
cnv_depth__IBNLCO_02229__IBNLCO_02229__gene__promoter,1.48165184186081,0.22482627949748518
cnv_depth__IBNLCO_04518__IBNLCO_04518__gene__promoter,1.4797560749360574,0.2251221170215305
cnv_depth__IBNLCO_03805__IBNLCO_03805__gene,1.4776425530629302,0.22545248931454206
cnv_depth__IBNLCO_03983__DUF2169__CDS,1.4760190094935495,0.22570666864025501
cnv_depth__IBNLCO_02328__autoinducer__CDS,1.4723056623781865,0.22628932557581263
cnv_depth__IBNLCO_00174__IBNLCO_00174__gene,1.4706256905558222,0.22655352452642033
cnv_depth__IBNLCO_00811__malK__gene__promoter,1.4689969564121543,0.22681002137504158
cnv_depth__IBNLCO_05028__basJ__gene__promoter,1.4689032225839755,0.2268247934680462
cnv_depth__IBNLCO_00918__MOSC__CDS__promoter,1.4680700802540918,0.22695614460302613
cnv_depth__IBNLCO_04437__hypothetical__CDS__promoter,1.467219140032215,0.22709039658018318
cnv_depth__IBNLCO_00819__IBNLCO_00819__gene,1.4663440025481815,0.2272285662322096
cnv_depth__IBNLCO_03008__IBNLCO_03008__gene__promoter,1.4648869013188974,0.2274588437367881
cnv_depth__IBNLCO_05361__Isonitrile__CDS,1.4643214109163913,0.227548288727026
cnv_depth__IBNLCO_05185__IBNLCO_05185__gene__promoter,1.4637877827438828,0.2276327329824039
cnv_depth__IBNLCO_01826__Saccharopine__CDS__promoter,1.4624938038304802,0.22783765667502537
cnv_depth__IBNLCO_00820__IBNLCO_00820__gene__promoter,1.4615617204200015,0.227985406227036
cnv_depth__IBNLCO_05552__IBNLCO_05552__gene,1.4614165260088234,0.22800843220128636
cnv_depth__IBNLCO_02645__IBNLCO_02645__gene,1.4611695881361284,0.2280475998442664
cnv_depth__IBNLCO_05252__IBNLCO_05252__gene__promoter,1.461161923972186,0.22804881561314735
cnv_depth__IBNLCO_02032__Exported__CDS__promoter,1.4609996280478201,0.22807456251011832
cnv_depth__IBNLCO_01192__DUF2863__CDS,1.4603506474930081,0.22817755301004528
cnv_depth__IBNLCO_05269__IBNLCO_05269__gene__promoter,1.459491744718983,0.2283139437792944
cnv_depth__IBNLCO_05354__Acyl-CoA__CDS,1.4588417096990398,0.22841723263349936
cnv_depth__IBNLCO_02954__L-arabinose__CDS__promoter,1.4573895746281433,0.22864817732738138
cnv_depth__IBNLCO_04107__DUF2158__CDS,1.4573318588826665,0.2286573621609727
cnv_depth__IBNLCO_04207__IBNLCO_04207__gene__promoter,1.45661539786012,0.228771416319541
cnv_depth__IBNLCO_01393__hypothetical__CDS,1.456279162576436,0.2288249656880922
cnv_depth__IBNLCO_03952__gnl|Bakta|IBNLCO_03952__CDS__promoter,1.4561052541188726,0.22885266857806028
cnv_depth__IBNLCO_00912__Zinc__CDS__promoter,1.4544988350958479,0.22910875640486197
cnv_depth__IBNLCO_00140__IBNLCO_00140__gene__promoter,1.454072127078967,0.22917683849522213
cnv_depth__IBNLCO_03594__IBNLCO_03594__gene,1.451618213198247,0.22956884094418292
cnv_depth__IBNLCO_02710__Xanthine__CDS__promoter,1.4514317813510964,0.2295986558164963
cnv_depth__IBNLCO_05421__Cytokinin__CDS__promoter,1.4507558133037022,0.2297067984608856
cnv_depth__IBNLCO_01809__Copper__CDS__promoter,1.4496253004787176,0.2298877979157417
cnv_depth__IBNLCO_03076__ubiX__gene__promoter,1.4493161784362993,0.2299373196134349
cnv_depth__IBNLCO_03349__PAAR__CDS__promoter,1.4491317181085357,0.22996687652018794
cnv_depth__IBNLCO_02830__Phosphonate__CDS__promoter,1.4490204906164887,0.22998470122482248
cnv_depth__IBNLCO_04137__IBNLCO_04137__gene__promoter,1.448691949509011,0.23003736118402268
cnv_depth__IBNLCO_05379__Sodium:proton__CDS__promoter,1.448280341355487,0.23010335609400254
cnv_depth__IBNLCO_00138__hypothetical__CDS,1.4464201884521724,0.23040188863354075
cnv_depth__IBNLCO_02594__L-cysteine__CDS__promoter,1.4444287373957105,0.23072201329713965
cnv_depth__IBNLCO_03808__Phosphonoacetate__CDS,1.4419333301206836,0.23112390999742394
cnv_depth__IBNLCO_00661__IBNLCO_00661__gene__promoter,1.4414457385541946,0.23120253792766116
cnv_depth__IBNLCO_02292__IBNLCO_02292__gene__promoter,1.439951311122816,0.2314437280985147
cnv_depth__IBNLCO_04034__Leucine-binding__CDS,1.4394952109908168,0.23151740024697573
cnv_depth__IBNLCO_01397__IBNLCO_01397__gene__promoter,1.4378788199250778,0.23177871897679983
cnv_depth__IBNLCO_01010__IBNLCO_01010__gene,1.4373472806276621,0.23186473004445002
cnv_depth__IBNLCO_01644__IBNLCO_01644__gene__promoter,1.4368611366450939,0.23194342937194137
cnv_depth__IBNLCO_00813__HTH__CDS__promoter,1.4367352651211407,0.2319638113417105
cnv_depth__IBNLCO_02634__urtD__gene__promoter,1.4341499969843376,0.23238291660614432
cnv_depth__IBNLCO_00692__IBNLCO_00692__gene,1.433876565021143,0.23242729716723726
cnv_depth__IBNLCO_01153__IBNLCO_01153__gene,1.433794850778947,0.23244056214843636
cnv_depth__IBNLCO_00485__3-oxoacyl-ACP__CDS__promoter,1.433788466649444,0.23244159854696272
cnv_depth__IBNLCO_01845__IBNLCO_01845__gene,1.4323633642248104,0.2326730898903779
cnv_depth__IBNLCO_01010__IBNLCO_01010__gene__promoter,1.4314415811145562,0.23282297192882953
cnv_depth__IBNLCO_03524__hypothetical__CDS,1.4310155230526658,0.23289228863184702
cnv_depth__IBNLCO_05180__Burkholderia__ncRNA,1.4309766715993422,0.23289861074152118
cnv_depth__IBNLCO_02698__IBNLCO_02698__gene,1.4307048725405767,0.23294284512104887
cnv_depth__IBNLCO_02507__Bifunctional__CDS,1.4304941264950768,0.2329771503508905
cnv_depth__IBNLCO_05438__Ribosome-dependent__CDS,1.4303061243541786,0.23300775850699126
cnv_depth__IBNLCO_01254__IBNLCO_01254__gene__promoter,1.4293650233319166,0.2331610502297879
cnv_depth__IBNLCO_03585__IBNLCO_03585__gene__promoter,1.4272402554819952,0.23350759485232267
cnv_depth__IBNLCO_01318__pstC__gene__promoter,1.4252959392993991,0.2338252566797398
cnv_depth__IBNLCO_05839__Nucleoside__CDS,1.4249347949026878,0.23388431816405503
cnv_depth__IBNLCO_05562__IBNLCO_05562__gene,1.424684180744162,0.23392531421113585
cnv_depth__IBNLCO_04480__ABC__CDS,1.4238559663871933,0.23406085758051534
cnv_depth__IBNLCO_04173__IBNLCO_04173__gene,1.4236795476312725,0.2340897421388231
cnv_depth__IBNLCO_03996__IBNLCO_03996__gene,1.421579569182213,0.23443389884421567
cnv_depth__IBNLCO_01219__HTH-type__CDS,1.4202829191865718,0.2346467086195746
cnv_depth__IBNLCO_00079__Membrane__CDS__promoter,1.4190685424432552,0.23484622856272333
cnv_depth__IBNLCO_02205__trnS__gene__promoter,1.4183352372786957,0.23496680922596103
cnv_depth__IBNLCO_04648__Alpha/beta__CDS__promoter,1.4162890531222148,0.23530367100115981
cnv_depth__IBNLCO_04340__hypothetical__CDS,1.4137756948174076,0.2357182479366589
cnv_depth__IBNLCO_04894__Cupin__CDS,1.413641492757686,0.23574040947759775
cnv_depth__IBNLCO_05606__putative__CDS,1.4114326520304679,0.236105532483541
cnv_depth__IBNLCO_05564__IBNLCO_05564__gene,1.4107491435167188,0.2362186564241978
cnv_depth__IBNLCO_01217__mdtB__gene__promoter,1.407612900798885,0.23673856679950037
cnv_depth__IBNLCO_02221__mutS__gene__promoter,1.405165233246026,0.23714529752059252
cnv_depth__IBNLCO_00266__flgA__gene__promoter,1.403988798972008,0.23734108947993976
cnv_depth__IBNLCO_05389__HTH__CDS__promoter,1.4039475347022545,0.23734796059844498
cnv_depth__IBNLCO_00561__IBNLCO_00561__gene,1.4038848886086688,0.2373583925741521
cnv_depth__IBNLCO_04376__IBNLCO_04376__gene__promoter,1.4033597475080688,0.23744586229697082
cnv_depth__IBNLCO_00538__lptB__gene__promoter,1.4014732147021551,0.23776041553138708
cnv_depth__IBNLCO_05589__Type__CDS__promoter,1.4012335995264935,0.23780040440211653
cnv_depth__IBNLCO_02617__Fluoride-specific__CDS,1.4009167578132324,0.23785329404049296
cnv_depth__IBNLCO_05302__IBNLCO_05302__gene,1.3991635264270181,0.2381462162876331
cnv_depth__IBNLCO_01006__hypothetical__CDS__promoter,1.3981671762164336,0.2383128782253701
cnv_depth__IBNLCO_00912__IBNLCO_00912__gene,1.3945324537096049,0.238922074989284
cnv_depth__IBNLCO_01681__VWFA__CDS__promoter,1.393336876268663,0.23912287477135066
cnv_depth__IBNLCO_03897__IBNLCO_03897__gene__promoter,1.3932685356752594,0.23913435894358165
cnv_depth__IBNLCO_00427__IBNLCO_00427__gene,1.392800213931561,0.2392130753509609
cnv_depth__IBNLCO_02551__Burkholderia__ncRNA,1.3910866024001174,0.2395013722515508
cnv_depth__IBNLCO_02098__eamA__gene__promoter,1.389647338693808,0.23974384098037446
cnv_depth__IBNLCO_02837__phnI__gene,1.3894121241250739,0.23978349542068217
cnv_depth__IBNLCO_01155__IBNLCO_01155__gene,1.3886441421083109,0.23991302405792383
cnv_depth__IBNLCO_00783__Transcriptional__CDS__promoter,1.3886036288351158,0.23991985944164074
cnv_depth__IBNLCO_01141__IBNLCO_01141__gene__promoter,1.3879631797839591,0.24002794737535463
cnv_depth__IBNLCO_05337__RNA__CDS__promoter,1.3878024229584518,0.24005508748190277
cnv_depth__IBNLCO_01741__hypothetical__CDS,1.386694006280688,0.2402423203398601
cnv_depth__IBNLCO_03740__IBNLCO_03740__gene__promoter,1.386269468543088,0.24031408017854128
cnv_depth__IBNLCO_04601__IBNLCO_04601__gene__promoter,1.3855265125595015,0.2404397254720346
cnv_depth__IBNLCO_01272__IBNLCO_01272__gene__promoter,1.383467612271285,0.24078833705344094
cnv_depth__IBNLCO_01195__tRNA-Ala(tgc)__tRNA,1.3826413158790087,0.24092841874493087
cnv_depth__IBNLCO_02123__IBNLCO_02123__gene__promoter,1.3810700761859749,0.2411950654044245
cnv_depth__IBNLCO_01201__D-3-phosphoglycerate__CDS,1.3803317825122223,0.2413204819042237
cnv_depth__IBNLCO_04848__L-serine__CDS__promoter,1.3796280218474455,0.2414401064340906
cnv_depth__IBNLCO_04341__IBNLCO_04341__gene__promoter,1.372917316416739,0.24258443836566188
cnv_depth__IBNLCO_04067__IBNLCO_04067__gene__promoter,1.3707647025721055,0.2429529152711099
cnv_depth__IBNLCO_01336__IBNLCO_01336__gene__promoter,1.3697451523519406,0.24312767756597542
cnv_depth__IBNLCO_04391__IBNLCO_04391__gene__promoter,1.3694799281175902,0.24317316520391216
cnv_depth__IBNLCO_00991__Endo/excinuclease__CDS,1.36871783092679,0.2433039277471662
cnv_depth__IBNLCO_04353__rhaR__gene__promoter,1.36790956099678,0.2434427068920334
cnv_depth__IBNLCO_05084__pilN__gene,1.3678856106998274,0.24344682061391876
cnv_depth__IBNLCO_00400__Sel1__CDS,1.36783742855794,0.2434550966746887
cnv_depth__IBNLCO_05122__4-hydroxybutyrate__CDS__promoter,1.3678047596291276,0.24346070828680882
cnv_depth__IBNLCO_01101__Xanthine__CDS__promoter,1.3634615593884594,0.2442081630014965
cnv_depth__IBNLCO_04481__Histidine/lysine/arginine/ornithine__CDS__promoter,1.3623859065835937,0.24439371491700962
cnv_depth__IBNLCO_02116__bamA__gene,1.362213272187979,0.24442351074154678
cnv_depth__IBNLCO_02729__iclR__gene,1.3620452563362229,0.2444525137075359
cnv_depth__IBNLCO_05266__IBNLCO_05266__gene__promoter,1.3587112984362961,0.24502889700637503
cnv_depth__IBNLCO_02204__gnl|Bakta|IBNLCO_02204__CDS__promoter,1.3570046939650287,0.2453245845650686
cnv_depth__IBNLCO_00864__2-dehydropantoate__CDS,1.357002109026897,0.24532503276548145
cnv_depth__IBNLCO_04109__Rhodanese__CDS,1.3567372758960827,0.2453709573038888
cnv_depth__IBNLCO_02588__ABC__CDS__promoter,1.3561310181237127,0.24547612780624964
cnv_depth__IBNLCO_01183__2%2C3-dehydroadipyl-CoA__CDS,1.3544094222687084,0.24577508336312492
cnv_depth__IBNLCO_01190__IBNLCO_01190__gene__promoter,1.3521268703771285,0.2461721388368198
cnv_depth__IBNLCO_00863__IBNLCO_00863__gene,1.34963005957064,0.24660736806854744
cnv_depth__IBNLCO_05734__DUF4142__CDS,1.349267767185826,0.24667059925894116
cnv_depth__IBNLCO_05617__Transcriptional__CDS,1.346993185038054,0.2470680396263112
cnv_depth__IBNLCO_03915__RND__CDS,1.3464265041175287,0.2471671789141657
cnv_depth__IBNLCO_05569__IBNLCO_05569__gene__promoter,1.34636452589777,0.2471780248026197
cnv_depth__IBNLCO_00349__IBNLCO_00349__gene__promoter,1.3458531679546002,0.24726753230474924
cnv_depth__IBNLCO_02469__Molybdenum__CDS,1.3440442512844901,0.24758448306817119
cnv_depth__IBNLCO_02023__Trigger__CDS__promoter,1.3413602072522743,0.24805569145706574
cnv_depth__IBNLCO_02849__IBNLCO_02849__gene__promoter,1.3383083727285154,0.24859281045101572
cnv_depth__IBNLCO_02728__IBNLCO_02728__gene,1.3377894070392171,0.24868429013502413
cnv_depth__IBNLCO_01761__IBNLCO_01761__gene__promoter,1.3351632863663905,0.2491478407022778
cnv_depth__IBNLCO_03672__IBNLCO_03672__gene,1.333774133809029,0.249393477833808
cnv_depth__IBNLCO_03368__IBNLCO_03368__gene__promoter,1.3332616484062212,0.24948417348672022
cnv_depth__IBNLCO_01177__MaoC-like__CDS__promoter,1.3318026202250541,0.24974260352762187
cnv_depth__IBNLCO_02241__CTP__CDS__promoter,1.3288407523899963,0.2502682392816624
cnv_depth__IBNLCO_00836__EamA__CDS,1.3286028848803255,0.2503105122138133
cnv_depth__IBNLCO_02508__Phosphoserine__CDS__promoter,1.3269907988487781,0.2505972383514854
cnv_depth__IBNLCO_04186__Enoyl-[acyl-carrier-protein]__CDS,1.324880824100283,0.2509731315317992
cnv_depth__IBNLCO_00397__hypothetical__CDS__promoter,1.3243402276370384,0.251069551018682
cnv_depth__IBNLCO_01392__hypothetical__CDS__promoter,1.3233488264389963,0.2512464937663507
cnv_depth__IBNLCO_05381__IBNLCO_05381__gene,1.3228284351233746,0.25133943346875354
cnv_depth__IBNLCO_02651__IBNLCO_02651__gene__promoter,1.32114979263765,0.25163952133362966
cnv_depth__IBNLCO_05074__IBNLCO_05074__gene,1.3208887595117318,0.2516862254808521
cnv_depth__IBNLCO_02319__IBNLCO_02319__gene__promoter,1.3188724149866242,0.2520473515160424
cnv_depth__IBNLCO_02154__HTH__CDS__promoter,1.3150326827820642,0.25273681672309056
cnv_depth__IBNLCO_01396__vasX__gene,1.3138626347702678,0.25294737455977917
cnv_depth__IBNLCO_05091__IBNLCO_05091__gene__promoter,1.313564913465324,0.25300098606759663
cnv_depth__IBNLCO_02291__IBNLCO_02291__gene__promoter,1.312807529054993,0.25313743372713565
cnv_depth__IBNLCO_00169__IBNLCO_00169__gene__promoter,1.3127560779025036,0.25314670628182107
cnv_depth__IBNLCO_05762__Putative__CDS__promoter,1.310533770303154,0.2535476128909597
cnv_depth__IBNLCO_00390__iclR__gene__promoter,1.3099264799400594,0.2536573052768765
cnv_depth__IBNLCO_00887__Isoleucine--tRNA__CDS,1.307216856519507,0.25414744942660594
cnv_depth__IBNLCO_03997__IBNLCO_03997__gene,1.3060453557522975,0.2543597251878778
cnv_depth__IBNLCO_00472__umuC__gene,1.305691148729874,0.25442395064568474
cnv_depth__IBNLCO_01509__DNA-binding__CDS,1.3055367887473261,0.2544519457563418
cnv_depth__IBNLCO_05369__histidine__CDS,1.3051112015027355,0.2545291510691168
