cnv_feature,spearman_r,p_value,p_value_adj,cohens_d,significant_fdr
cnv_depth__IBNLCO_00803__IBNLCO_00803__gene__promoter,0.09532438927444234,0.15786731680044186,,0.13068279982803133,False
cnv_depth__IBNLCO_01010__IBNLCO_01010__gene__promoter,0.09532438927444234,0.15786731680044186,,0.1604749001896604,False
cnv_depth__IBNLCO_01901__IBNLCO_01901__gene__promoter,0.09532438927444234,0.15786731680044186,,0.19100875570063522,False
cnv_depth__IBNLCO_03260__gnl|Bakta|IBNLCO_03260__CDS__promoter,0.09518211406657004,0.158491493165274,,0.23446512885481502,False
cnv_depth__IBNLCO_01186__PIN__CDS,-0.09518211406657004,0.158491493165274,,-0.1755848343581778,False
cnv_depth__IBNLCO_04285__fliK__gene,-0.09503983885869774,0.15911752326684786,,-0.02397376578812127,False
cnv_depth__IBNLCO_02615__YggT__CDS,0.09503983885869774,0.15911752326684786,,0.20259497026300805,False
cnv_depth__IBNLCO_04609__DUF1275__CDS__promoter,-0.09503983885869774,0.15911752326684786,,-0.17044390893204317,False
cnv_depth__IBNLCO_01369__IBNLCO_01369__gene,-0.09503983885869774,0.15911752326684786,,-0.27423588169542706,False
cnv_depth__IBNLCO_05765__Flavin__CDS__promoter,-0.09489756365082544,0.1597454097765335,,-0.1937598077688001,False
cnv_depth__IBNLCO_03612__Type__CDS__promoter,-0.09489756365082544,0.1597454097765335,,-0.19890623406304206,False
cnv_depth__IBNLCO_05287__eamA__gene,-0.09489756365082544,0.1597454097765335,,-0.14239990892769375,False
cnv_depth__IBNLCO_04056__gnl|Bakta|IBNLCO_04056__CDS__promoter,-0.09475528844295313,0.16037515535707134,,-0.03412190430106321,False
cnv_depth__IBNLCO_05261__IBNLCO_05261__gene,-0.09475528844295313,0.16037515535707134,,-0.1178682787256465,False
cnv_depth__IBNLCO_01950__IBNLCO_01950__gene,-0.09475528844295313,0.16037515535707134,,-0.23014947069349467,False
cnv_depth__IBNLCO_05361__Isonitrile__CDS,0.09461301323508084,0.16100676266251096,,0.16274935876684543,False
cnv_depth__IBNLCO_00611__IBNLCO_00611__gene__promoter,0.09461301323508084,0.16100676266251096,,0.1816230790645772,False
cnv_depth__IBNLCO_05344__Ysc84__CDS,0.09447073802720853,0.16164023433815267,,0.1994310972543049,False
cnv_depth__IBNLCO_02020__Lon__CDS,-0.09447073802720853,0.16164023433815267,,-0.14954182439434122,False
cnv_depth__IBNLCO_05324__IBNLCO_05324__gene,0.09447073802720853,0.16164023433815267,,0.09250646937900331,False
cnv_depth__IBNLCO_00127__hypothetical__CDS,0.09444746752857644,0.16174402239905186,,0.16842609070286466,False
cnv_depth__IBNLCO_02418__Sigma-E__CDS__promoter,0.09432846281933624,0.16227557302048626,,0.039745905819932724,False
cnv_depth__IBNLCO_04910__IBNLCO_04910__gene__promoter,-0.09432846281933624,0.16227557302048626,,-0.13923004737610767,False
cnv_depth__IBNLCO_02124__Small__CDS__promoter,-0.09432846281933624,0.16227557302048626,,-0.05911825283518884,False
cnv_depth__IBNLCO_05291__1%2C4-alpha-glucan__CDS__promoter,-0.09432846281933624,0.16227557302048626,,-0.1903335644337866,False
cnv_depth__IBNLCO_02835__phnK__gene,-0.09432846281933624,0.16227557302048626,,-0.22170024162499574,False
cnv_depth__IBNLCO_01659__hypothetical__CDS__promoter,-0.09432846281933624,0.16227557302048626,,-0.20083636064808263,False
cnv_depth__IBNLCO_05252__IBNLCO_05252__gene,0.09418618761146393,0.16291278133713172,,0.19327480663566546,False
cnv_depth__IBNLCO_00663__IBNLCO_00663__gene,-0.09418618761146393,0.16291278133713172,,-0.24738190233790122,False
cnv_depth__IBNLCO_04341__IBNLCO_04341__gene__promoter,0.09418618761146393,0.16291278133713172,,0.15808022658989876,False
cnv_depth__IBNLCO_02830__Phosphonate__CDS__promoter,0.09418618761146393,0.16291278133713172,,0.1619210018155856,False
cnv_depth__IBNLCO_05148__IBNLCO_05148__gene__promoter,0.09418618761146393,0.16291278133713172,,0.11855558306008793,False
cnv_depth__IBNLCO_01454__UTP--glucose-1-phosphate__CDS__promoter,0.09418618761146393,0.16291278133713172,,0.17077365684053727,False
cnv_depth__IBNLCO_04087__gnl|Bakta|IBNLCO_04087__CDS,0.09418618761146393,0.16291278133713172,,0.257838375881654,False
cnv_depth__IBNLCO_00511__Acetyltransferase__CDS,0.09404391240359164,0.1635518619067783,,0.17110883347993092,False
cnv_depth__IBNLCO_02999__pilC__gene__promoter,0.09404391240359164,0.1635518619067783,,0.21069218668709097,False
cnv_depth__IBNLCO_02794__IBNLCO_02794__gene__promoter,0.09404391240359164,0.1635518619067783,,0.09874623127201189,False
cnv_depth__IBNLCO_05239__IBNLCO_05239__gene,-0.09390163719571933,0.16419281733912586,,-0.20722541240412967,False
cnv_depth__IBNLCO_01728__Argininosuccinate__CDS__promoter,-0.09390163719571933,0.16419281733912586,,-0.14424624984712972,False
cnv_depth__IBNLCO_02651__IBNLCO_02651__gene__promoter,0.09375936198784703,0.16483565023482288,,0.15381024066931612,False
cnv_depth__IBNLCO_04481__Histidine/lysine/arginine/ornithine__CDS__promoter,0.09375936198784703,0.16483565023482288,,0.15665453053539322,False
cnv_depth__IBNLCO_02594__L-cysteine__CDS__promoter,-0.09375936198784703,0.16483565023482288,,-0.1622090189126232,False
cnv_depth__IBNLCO_05734__DUF4142__CDS,0.09375936198784703,0.16483565023482288,,0.1569119682952894,False
cnv_depth__IBNLCO_05314__IBNLCO_05314__gene__promoter,-0.09361708677997473,0.16548036318540826,,-0.19630838349478227,False
cnv_depth__IBNLCO_03914__hypothetical__CDS,0.09361708677997473,0.16548036318540826,,0.13273997318929465,False
cnv_depth__IBNLCO_01146__IBNLCO_01146__gene__promoter,-0.09361708677997473,0.16548036318540826,,-0.2332233918293225,False
cnv_depth__IBNLCO_00471__imuA__gene,0.09347481157210241,0.16612695877324954,,0.11380893947889824,False
cnv_depth__IBNLCO_02543__Glycosyl__CDS__promoter,-0.09347481157210241,0.16612695877324954,,-0.1689316832830581,False
cnv_depth__IBNLCO_02339__Zinc-binding__CDS__promoter,0.09347481157210241,0.16612695877324954,,0.16681512375553337,False
cnv_depth__IBNLCO_05362__Tryptophan--tRNA__CDS,0.09347481157210241,0.16612695877324954,,0.13917793340572,False
cnv_depth__IBNLCO_02683__DUF4243__CDS,0.09347481157210241,0.16612695877324954,,0.21275932438899584,False
cnv_depth__IBNLCO_05326__Lipopolysaccharide__CDS__promoter,0.09347481157210241,0.16612695877324954,,0.05069167902812658,False
cnv_depth__IBNLCO_02959__gnl|Bakta|IBNLCO_02959__CDS,0.09347481157210241,0.16612695877324954,,0.1797425922945312,False
cnv_depth__IBNLCO_02404__UvrABC__CDS,-0.09333253636423013,0.16677543957148414,,-0.06690509792619033,False
cnv_depth__IBNLCO_02604__IBNLCO_02604__gene__promoter,0.09333253636423013,0.16677543957148414,,0.11316311669581476,False
cnv_depth__IBNLCO_00467__IBNLCO_00467__gene__promoter,0.09333253636423013,0.16677543957148414,,0.0912857966728277,False
cnv_depth__IBNLCO_03828__GlcG__CDS__promoter,0.09333253636423013,0.16677543957148414,,0.20482394224704123,False
cnv_depth__IBNLCO_01197__rrf__gene__promoter,0.09319026115635781,0.16742580814395858,,0.20843225036545318,False
cnv_depth__IBNLCO_02613__IBNLCO_02613__gene__promoter,0.09319026115635781,0.16742580814395858,,0.20661982806269014,False
cnv_depth__IBNLCO_01862__Putrescine-binding__CDS,-0.09319026115635781,0.16742580814395858,,-0.22354973103358491,False
cnv_depth__IBNLCO_01139__hypothetical__CDS__promoter,0.09304798594848553,0.16807806704516795,,0.10820622513676667,False
cnv_depth__IBNLCO_04504__gnl|Bakta|IBNLCO_04504__CDS__promoter,-0.0929057107406132,0.1687322188201971,,-0.22424968552295207,False
cnv_depth__IBNLCO_04954__IBNLCO_04954__gene__promoter,-0.0929057107406132,0.1687322188201971,,-0.1351728219819932,False
cnv_depth__IBNLCO_04385__IBNLCO_04385__gene__promoter,-0.0929057107406132,0.1687322188201971,,-0.09444922594555352,False
cnv_depth__IBNLCO_03741__IBNLCO_03741__gene,0.0929057107406132,0.1687322188201971,,0.015626337330776185,False
cnv_depth__IBNLCO_00919__N-acetylneuraminate__CDS__promoter,0.0929057107406132,0.1687322188201971,,0.17033280006296905,False
cnv_depth__IBNLCO_00132__Zinc__CDS__promoter,0.09281329299852635,0.169158151669503,,0.20293296921196605,False
cnv_depth__IBNLCO_00714__IBNLCO_00714__gene__promoter,0.0927634355327409,0.16938826600465856,,0.23034503826246414,False
cnv_depth__IBNLCO_03995__Rhamnosyltransferase__CDS__promoter,-0.0926211603248686,0.17004621112463442,,-0.08803835535128034,False
cnv_depth__IBNLCO_00531__IBNLCO_00531__gene,-0.0924788851169963,0.1707060566966147,,-0.10215054273513262,False
cnv_depth__IBNLCO_05211__HTH__CDS,0.0924788851169963,0.1707060566966147,,0.0900892964211896,False
cnv_depth__IBNLCO_00661__IBNLCO_00661__gene,-0.0924788851169963,0.1707060566966147,,-0.03635687113555684,False
cnv_depth__IBNLCO_04609__DUF1275__CDS,-0.0924788851169963,0.1707060566966147,,-0.19306695992166012,False
cnv_depth__IBNLCO_05416__IBNLCO_05416__gene__promoter,0.092336609909124,0.17136780522743794,,0.1301502983164928,False
cnv_depth__IBNLCO_01490__2-succinyl-6-hydroxy-2%2C__CDS__promoter,-0.092336609909124,0.17136780522743794,,-0.1468620624251916,False
cnv_depth__IBNLCO_01005__IBNLCO_01005__gene__promoter,-0.092336609909124,0.17136780522743794,,-0.20465953654401145,False
cnv_depth__IBNLCO_00701__mnmH__gene__promoter,-0.092336609909124,0.17136780522743794,,-0.21350058020568652,False
cnv_depth__IBNLCO_00253__IBNLCO_00253__gene__promoter,0.0921943347012517,0.17203145921423083,,0.09835599479931226,False
cnv_depth__IBNLCO_02491__D-methionine__CDS__promoter,0.09205205949337938,0.17269702114434807,,0.1855748944340155,False
cnv_depth__IBNLCO_05267__IBNLCO_05267__gene,0.0919097842855071,0.17336449349531208,,0.1713168459752764,False
cnv_depth__IBNLCO_05074__IBNLCO_05074__gene,-0.0919097842855071,0.17336449349531208,,-0.1533657954482116,False
cnv_depth__IBNLCO_03690__Iron__CDS,0.0919097842855071,0.17336449349531208,,0.21283511829125729,False
cnv_depth__IBNLCO_02635__braG__gene,-0.09176750907763478,0.1740338787347537,,-0.2123291659916161,False
cnv_depth__IBNLCO_00819__IBNLCO_00819__gene,-0.09176750907763478,0.1740338787347537,,-0.16289512639408754,False
cnv_depth__IBNLCO_00126__IBNLCO_00126__gene__promoter,0.09174662291907482,0.1741323063986417,,0.16684678073285306,False
cnv_depth__IBNLCO_00149__IBNLCO_00149__gene,0.09166903452017715,0.174498309432635,,0.10903007119465893,False
cnv_depth__IBNLCO_00133__hypothetical__CDS__promoter,0.09164648498592431,0.17460478788619196,,0.13420720506715733,False
cnv_depth__IBNLCO_05081__type__CDS__promoter,0.0916252338697625,0.17470517932035054,,0.18593447764674995,False
cnv_depth__IBNLCO_00866__IBNLCO_00866__gene,-0.0916252338697625,0.17470517932035054,,-0.23907113735944546,False
cnv_depth__IBNLCO_02557__IBNLCO_02557__gene,-0.0916252338697625,0.17470517932035054,,-0.17090926254249889,False
cnv_depth__IBNLCO_00797__Transcriptional__CDS__promoter,0.0916252338697625,0.17470517932035054,,0.15346284626913617,False
cnv_depth__IBNLCO_02100__Coenzyme__CDS__promoter,0.09148295866189018,0.17537839769976812,,0.22117224078277983,False
cnv_depth__IBNLCO_02534__DUF4136__CDS,-0.09148295866189018,0.17537839769976812,,-0.12175089580288405,False
cnv_depth__IBNLCO_02377__hpnL__gene,-0.09148295866189018,0.17537839769976812,,0.08253328884544855,False
cnv_depth__IBNLCO_05491__IBNLCO_05491__gene__promoter,-0.09148295866189018,0.17537839769976812,,-0.2100901974368682,False
cnv_depth__IBNLCO_01038__hypothetical__CDS,0.09148295866189018,0.17537839769976812,,0.2395442240422426,False
cnv_depth__IBNLCO_05073__hypothetical__CDS__promoter,0.09148295866189018,0.17537839769976812,,0.11639588567385431,False
cnv_depth__IBNLCO_04711__gnl|Bakta|IBNLCO_04711__CDS__promoter,-0.09148295866189018,0.17537839769976812,,-0.20996280773876588,False
cnv_depth__IBNLCO_00621__IBNLCO_00621__gene,0.09134068345401788,0.17605353631059958,,0.07192896567791927,False
cnv_depth__IBNLCO_02828__Pyridoxal__CDS__promoter,0.09119840824614558,0.17673059758030524,,0.13807801467754438,False
cnv_depth__IBNLCO_02634__urtD__gene__promoter,0.09105613303827327,0.17740958392615247,,0.16179976711715546,False
cnv_depth__IBNLCO_02400__tRNA-Cys(gca)__tRNA,0.09105613303827327,0.17740958392615247,,0.10559516578103505,False
cnv_depth__IBNLCO_03734__davT__gene__promoter,0.09105613303827327,0.17740958392615247,,0.1714731254874259,False
cnv_depth__IBNLCO_05377__hypothetical__CDS__promoter,-0.09091385783040098,0.17809049775515584,,-0.17602821453800674,False
cnv_depth__IBNLCO_00631__IBNLCO_00631__gene__promoter,-0.09091385783040098,0.17809049775515584,,-0.17333793431817784,False
cnv_depth__IBNLCO_00622__IBNLCO_00622__gene,0.09091385783040098,0.17809049775515584,,0.10091740494656623,False
cnv_depth__IBNLCO_00760__Sensory__CDS__promoter,0.09090532452683048,0.17813139854942364,,0.16538920778483107,False
cnv_depth__IBNLCO_00781__IBNLCO_00781__gene__promoter,-0.09077158262252867,0.17877334146401752,,-0.1507820937527638,False
cnv_depth__IBNLCO_00688__IBNLCO_00688__gene,-0.09077158262252867,0.17877334146401752,,-0.07902246267434293,False
cnv_depth__IBNLCO_02360__IBNLCO_02360__gene,-0.09062930741465638,0.17945811743906614,,-0.08328807226280889,False
cnv_depth__IBNLCO_01279__IBNLCO_01279__gene__promoter,-0.09062930741465638,0.17945811743906614,,-0.18910543789289957,False
cnv_depth__IBNLCO_00438__IBNLCO_00438__gene,0.09062930741465638,0.17945811743906614,,0.18132740786807114,False
cnv_depth__IBNLCO_02437__GTP__CDS__promoter,-0.09062930741465638,0.17945811743906614,,-0.12866674418050797,False
cnv_depth__IBNLCO_01528__bipA__gene__promoter,-0.09062930741465638,0.17945811743906614,,-0.17864249227780538,False
cnv_depth__IBNLCO_00103__Presumed__CDS,0.09048703220678407,0.1801448280561976,,0.18873486297260603,False
cnv_depth__IBNLCO_00478__gnl|Bakta|IBNLCO_00478__CDS__promoter,-0.09048703220678407,0.1801448280561976,,-0.11138161999905843,False
cnv_depth__IBNLCO_02844__HTH__CDS,0.09034475699891178,0.18083347568081476,,0.19074269030441868,False
cnv_depth__IBNLCO_01064__DUF1841__CDS__promoter,-0.09034475699891178,0.18083347568081476,,-0.048336384454606036,False
cnv_depth__IBNLCO_05657__IBNLCO_05657__gene__promoter,0.09020248179103947,0.1815240626677678,,0.11479859063744902,False
cnv_depth__IBNLCO_05426__Adenylyl-sulfate__CDS,-0.09020248179103947,0.1815240626677678,,-0.08945043196040876,False
cnv_depth__IBNLCO_01020__IBNLCO_01020__gene__promoter,0.09020248179103947,0.1815240626677678,,0.1124942361323153,False
cnv_depth__IBNLCO_04999__type__CDS__promoter,0.09020248179103947,0.1815240626677678,,0.062171915553180836,False
cnv_depth__IBNLCO_05437__HlyD__CDS__promoter,-0.09020248179103947,0.1815240626677678,,-0.17310169463149463,False
cnv_depth__IBNLCO_04675__IBNLCO_04675__gene,0.09020248179103947,0.1815240626677678,,-0.1936824727398535,False
cnv_depth__IBNLCO_02079__Major__CDS__promoter,-0.09020248179103947,0.1815240626677678,,-0.18941942494310574,False
cnv_depth__IBNLCO_03674__asmA__gene__promoter,0.09006020658316717,0.1822165913612942,,0.10160796400365393,False
cnv_depth__IBNLCO_00803__Ferric__CDS,0.09006020658316717,0.1822165913612942,,0.18130682141146603,False
cnv_depth__IBNLCO_05359__ABC__CDS__promoter,-0.08991793137529487,0.18291106409495772,,-0.08434740703716319,False
cnv_depth__IBNLCO_02101__IBNLCO_02101__gene__promoter,0.08991793137529487,0.18291106409495772,,0.2025896577422598,False
cnv_depth__IBNLCO_01226__IBNLCO_01226__gene__promoter,-0.08977565616742257,0.18360748319159015,,-0.18308573891242955,False
cnv_depth__IBNLCO_05466__Disulfide-bond__CDS__promoter,0.08977565616742257,0.18360748319159015,,0.07719616600089856,False
cnv_depth__IBNLCO_03001__Dephospho-CoA__CDS__promoter,-0.08977565616742257,0.18360748319159015,,0.05273003015971481,False
cnv_depth__IBNLCO_02519__IBNLCO_02519__gene__promoter,-0.08963338095955027,0.1843058509632305,,-0.19187966695654196,False
cnv_depth__IBNLCO_01762__gnl|Bakta|IBNLCO_01762__CDS,-0.08963338095955027,0.1843058509632305,,-0.20331003524296284,False
cnv_depth__IBNLCO_01149__IBNLCO_01149__gene,0.08963338095955027,0.1843058509632305,,0.18237515699421883,False
cnv_depth__IBNLCO_01853__HTH__CDS,0.08963338095955027,0.1843058509632305,,0.17151172412007928,False
cnv_depth__IBNLCO_00784__histidine__CDS__promoter,-0.08949110575167797,0.18500616971106507,,-0.09293582438577873,False
cnv_depth__IBNLCO_05538__IBNLCO_05538__gene__promoter,0.08949110575167797,0.18500616971106507,,0.09757923544525629,False
cnv_depth__IBNLCO_00839__Epoxyqueuosine__CDS,-0.08934883054380567,0.18570844172536816,,-0.12124192361633766,False
cnv_depth__IBNLCO_02899__RNaseP_bact_a__gene__promoter,0.08934883054380567,0.18570844172536816,,0.11679975231708543,False
cnv_depth__IBNLCO_04959__IBNLCO_04959__gene__promoter,-0.08934883054380567,0.18570844172536816,,-0.06448064532784487,False
cnv_depth__IBNLCO_04828__HTH-type__CDS,-0.08934883054380567,0.18570844172536816,,-0.12954848544598213,False
cnv_depth__IBNLCO_00367__ATP-dependent__CDS,0.08934883054380567,0.18570844172536816,,0.14559236208184897,False
cnv_depth__IBNLCO_04936__DUF2891__CDS__promoter,-0.08934883054380567,0.18570844172536816,,-0.09326158798024806,False
cnv_depth__IBNLCO_05272__IBNLCO_05272__gene,0.08920655533593336,0.18641266928544153,,0.177796891637504,False
cnv_depth__IBNLCO_01923__IBNLCO_01923__gene__promoter,-0.08920655533593336,0.18641266928544153,,-0.15074290862639397,False
cnv_depth__IBNLCO_05821__4'-phosphopantetheinyl__CDS,0.08920655533593336,0.18641266928544153,,0.04175798724363221,False
cnv_depth__IBNLCO_04969__Sulfatase-modifying__CDS__promoter,-0.08906428012806104,0.1871188546595557,,-0.23613662694095117,False
cnv_depth__IBNLCO_01201__IBNLCO_01201__gene__promoter,0.08906428012806104,0.1871188546595557,,0.13571009106828388,False
cnv_depth__IBNLCO_01909__IBNLCO_01909__gene,-0.08906428012806104,0.1871188546595557,,-0.23897023783222252,False
cnv_depth__IBNLCO_00146__IraD/Gp25-like__CDS,0.08896208132711161,0.18762732964321674,,0.12190204550353408,False
cnv_depth__IBNLCO_02507__Bifunctional__CDS,-0.08892200492018874,0.18782700010488845,,-0.16072905792614858,False
cnv_depth__IBNLCO_04976__Type__CDS__promoter,-0.08892200492018874,0.18782700010488845,,-0.23356623696670273,False
cnv_depth__IBNLCO_05420__Metal__CDS,-0.08892200492018874,0.18782700010488845,,-0.2177897733771602,False
cnv_depth__IBNLCO_04204__hypothetical__CDS,-0.08892200492018874,0.18782700010488845,,0.015016637708013631,False
cnv_depth__IBNLCO_00695__rpoS__gene__promoter,-0.08892200492018874,0.18782700010488845,,-0.19338722329712715,False
cnv_depth__IBNLCO_04030__DUF4148__CDS__promoter,-0.08877972971231644,0.1885371078674676,,-0.21535140779997072,False
cnv_depth__IBNLCO_04025__IBNLCO_04025__gene__promoter,0.08877972971231644,0.1885371078674676,,0.14125899654407903,False
cnv_depth__IBNLCO_03597__D-amino__CDS__promoter,0.08863745450444413,0.1892491801821089,,0.12402172086594783,False
cnv_depth__IBNLCO_04922__IBNLCO_04922__gene,-0.08863745450444413,0.1892491801821089,,-0.1936895438041703,False
cnv_depth__IBNLCO_04253__IBNLCO_04253__gene__promoter,-0.08863745450444413,0.1892491801821089,,-0.1978824440184958,False
cnv_depth__IBNLCO_00936__hypothetical__CDS__promoter,-0.08863745450444413,0.1892491801821089,,-0.08690150078282606,False
cnv_depth__IBNLCO_01063__Cytochrome__CDS__promoter,0.08849517929657184,0.1899632192723579,,0.07908994222383361,False
cnv_depth__IBNLCO_01150__bamE__gene,-0.08849517929657184,0.1899632192723579,,-0.11711825842817375,False
cnv_depth__IBNLCO_02728__IBNLCO_02728__gene,0.08849517929657184,0.1899632192723579,,0.1559223480323139,False
cnv_depth__IBNLCO_00564__IBNLCO_00564__gene,0.08847387704026544,0.19007029870147718,,0.18326152182429628,False
cnv_depth__IBNLCO_02306__hypothetical__CDS,0.08847387704026544,0.19007029870147718,,0.17876689940357915,False
cnv_depth__IBNLCO_03848__hypothetical__CDS,0.08847387704026544,0.19007029870147718,,0.1841046779319103,False
cnv_depth__IBNLCO_00562__IBNLCO_00562__gene__promoter,0.08847387704026544,0.19007029870147718,,0.1829742423174669,False
cnv_depth__IBNLCO_04360__IBNLCO_04360__gene,0.08847387704026544,0.19007029870147718,,0.1839597136510276,False
cnv_depth__IBNLCO_04366__IBNLCO_04366__gene,0.08847387704026544,0.19007029870147718,,0.18411783078164592,False
cnv_depth__IBNLCO_00569__Tyr__CDS__promoter,0.08847387704026544,0.19007029870147718,,0.17955426505939487,False
cnv_depth__IBNLCO_00456__IBNLCO_00456__gene,0.08835290408869953,0.19067922735042972,,0.12859360054516672,False
cnv_depth__IBNLCO_03934__IBNLCO_03934__gene,0.08835290408869953,0.19067922735042972,,0.09372648607361093,False
cnv_depth__IBNLCO_04287__histidine__CDS__promoter,-0.08821062888082724,0.19139720661715007,,-0.10615386836086181,False
cnv_depth__IBNLCO_03828__glcG__gene,0.08821062888082724,0.19139720661715007,,0.1517583834895674,False
cnv_depth__IBNLCO_04072__IBNLCO_04072__gene__promoter,-0.08821062888082724,0.19139720661715007,,-0.030702524413522805,False
cnv_depth__IBNLCO_02116__bamA__gene,-0.08821062888082724,0.19139720661715007,,-0.15601958649338996,False
cnv_depth__IBNLCO_00859__gnl|Bakta|IBNLCO_00859__CDS,0.08821062888082724,0.19139720661715007,,0.20000204773852773,False
cnv_depth__IBNLCO_04369__DUF2786__CDS,0.08808207146903341,0.19204765732643805,,0.16878176267319497,False
cnv_depth__IBNLCO_02357__hypothetical__CDS,-0.08806835367295493,0.19211715926189496,,-0.16593855771226182,False
cnv_depth__IBNLCO_02936__cynR__gene,0.08792607846508264,0.1928390874625318,,0.23601564819088972,False
cnv_depth__IBNLCO_05180__Burkholderia__ncRNA,0.08792607846508264,0.1928390874625318,,0.16004329565021505,False
cnv_depth__IBNLCO_04822__IBNLCO_04822__gene,0.08792607846508264,0.1928390874625318,,0.2855009542131347,False
cnv_depth__IBNLCO_04753__Antibiotic__CDS__promoter,-0.08792607846508264,0.1928390874625318,,-0.23784600488014312,False
cnv_depth__IBNLCO_02451__DUF4088__CDS,-0.08792607846508264,0.1928390874625318,,-0.0009818819607178481,False
cnv_depth__IBNLCO_04176__DUF427__CDS__promoter,-0.08792607846508264,0.1928390874625318,,-0.11945146248650602,False
cnv_depth__IBNLCO_00911__Nucleoside-diphosphate-sugar__CDS__promoter,-0.08778380325721033,0.1935629933853599,,-0.13896014598150058,False
cnv_depth__IBNLCO_02583__Thioredoxin__CDS__promoter,0.08764152804933803,0.19428887918505086,,0.09785385319052517,False
cnv_depth__IBNLCO_05292__Methyltransferase__CDS,-0.08764152804933803,0.19428887918505086,,-0.14367343388149637,False
cnv_depth__IBNLCO_05362__Tryptophan--tRNA__CDS__promoter,-0.08764152804933803,0.19428887918505086,,-0.1740481314367455,False
cnv_depth__IBNLCO_01574__Amino__CDS__promoter,-0.08749925284146573,0.19501674700458912,,-0.16448318976133264,False
cnv_depth__IBNLCO_04035__Branched-chain__CDS__promoter,-0.08749925284146573,0.19501674700458912,,-0.20197289710310964,False
cnv_depth__IBNLCO_00123__hypothetical__CDS,0.08748164822229743,0.1951069486356546,,0.18042560601034666,False
cnv_depth__IBNLCO_00421__Pimeloyl-CoA__CDS,-0.08735697763359343,0.1957465989752136,,-0.18954515935597163,False
cnv_depth__IBNLCO_00707__IBNLCO_00707__gene,0.08721470242572113,0.1964784372163571,,0.14193410224704595,False
cnv_depth__IBNLCO_03262__ISL3-like__CDS,-0.08721470242572113,0.1964784372163571,,-0.23981482289171774,False
cnv_depth__IBNLCO_03893__Cyclic__CDS,-0.08721470242572113,0.1964784372163571,,0.03811832579244162,False
cnv_depth__IBNLCO_04451__IBNLCO_04451__gene__promoter,-0.08721470242572113,0.1964784372163571,,0.04054504714226855,False
cnv_depth__IBNLCO_05070__gnl|Bakta|IBNLCO_05070__CDS__promoter,0.08721470242572113,0.1964784372163571,,0.039707811638308124,False
cnv_depth__IBNLCO_05091__IBNLCO_05091__gene,-0.08721470242572113,0.1964784372163571,,-0.25913426432103975,False
cnv_depth__IBNLCO_02445__IBNLCO_02445__gene__promoter,-0.08693015200997653,0.1979480809285516,,-0.13398508605963502,False
cnv_depth__IBNLCO_00720__IBNLCO_00720__gene__promoter,0.08693015200997653,0.1979480809285516,,0.12277276809558409,False
cnv_depth__IBNLCO_03740__IBNLCO_03740__gene__promoter,0.08693015200997653,0.1979480809285516,,0.15911472594792936,False
cnv_depth__IBNLCO_04380__DUF4902__CDS,0.08678787680210422,0.19868589057890923,,0.15434796279043858,False
cnv_depth__IBNLCO_04981__type__CDS__promoter,0.08678787680210422,0.19868589057890923,,0.08593267643513203,False
cnv_depth__IBNLCO_04587__IBNLCO_04587__gene__promoter,-0.08664560159423192,0.19942569485828096,,-0.17507629301306749,False
cnv_depth__IBNLCO_04771__argP__gene__promoter,-0.08664560159423192,0.19942569485828096,,-0.21965592436096532,False
cnv_depth__IBNLCO_04886__Hypersensitivity__CDS,0.08664560159423192,0.19942569485828096,,0.03954033176349018,False
cnv_depth__IBNLCO_00361__IBNLCO_00361__gene__promoter,-0.08664560159423192,0.19942569485828096,,-0.17033209406349115,False
cnv_depth__IBNLCO_00460__Cytochrome__CDS,0.08664560159423192,0.19942569485828096,,0.10608604211778502,False
cnv_depth__IBNLCO_05277__hypothetical__CDS__promoter,0.08664560159423192,0.19942569485828096,,0.23154075904551552,False
cnv_depth__IBNLCO_02563__trnS__gene,0.08650332638635962,0.20016749582618593,,0.008365617473675587,False
cnv_depth__IBNLCO_01331__hypothetical__CDS,0.08650332638635962,0.20016749582618593,,0.12268203690265415,False
cnv_depth__IBNLCO_01238__IBNLCO_01238__gene__promoter,-0.08650332638635962,0.20016749582618593,,-0.24007333797374947,False
cnv_depth__IBNLCO_01119__kdpC__gene__promoter,0.08636105117848732,0.2009112955299837,,0.21311660539992938,False
cnv_depth__IBNLCO_01962__IBNLCO_01962__gene,-0.08636105117848732,0.2009112955299837,,-0.17159165087144768,False
cnv_depth__IBNLCO_04840__IBNLCO_04840__gene,0.08636105117848732,0.2009112955299837,,0.10546844911493283,False
cnv_depth__IBNLCO_05122__4-hydroxybutyrate__CDS__promoter,0.08636105117848732,0.2009112955299837,,0.15839351928683448,False
cnv_depth__IBNLCO_05652__IBNLCO_05652__gene__promoter,0.08636105117848732,0.2009112955299837,,0.08428294336527332,False
cnv_depth__IBNLCO_01116__K(+)-transporting__CDS,-0.08636105117848732,0.2009112955299837,,-0.1512866933821958,False
cnv_depth__IBNLCO_01201__D-3-phosphoglycerate__CDS,-0.08621877597061502,0.20165709600481518,,-0.15918055780900567,False
cnv_depth__IBNLCO_03034__rrs__gene__promoter,0.08621877597061502,0.20165709600481518,,0.14738924371378787,False
cnv_depth__IBNLCO_05493__Xaa-Pro__CDS__promoter,-0.08621877597061502,0.20165709600481518,,-0.23200003115023068,False
