,feature_name,importance
4333,cnv_depth__IBNLCO_03437__IBNLCO_03437__gene,0.0
4332,cnv_depth__IBNLCO_03436__IBNLCO_03436__gene__promoter,0.0
4331,cnv_depth__IBNLCO_03436__IBNLCO_03436__gene,0.0
4330,cnv_depth__IBNLCO_03435__xerC__gene__promoter,0.0
4329,cnv_depth__IBNLCO_03435__xerC__gene,0.0
4328,cnv_depth__unknown__unknown__source.1,0.0
4327,cnv_depth__IBNLCO_03434__IBNLCO_03434__gene,0.0
4326,cnv_depth__IBNLCO_03433__IBNLCO_03433__gene__promoter,0.0
4339,cnv_depth__IBNLCO_03441__IBNLCO_03441__gene__promoter,0.0
4381,cnv_depth__IBNLCO_03462__Methyltransferase__CDS__promoter,0.0
4380,cnv_depth__IBNLCO_03461__Anaerobic__CDS,0.0
4379,cnv_depth__IBNLCO_03461__Anaerobic__CDS__promoter,0.0
4378,cnv_depth__IBNLCO_03460__DUF2063__CDS,0.0
4377,cnv_depth__IBNLCO_03460__DUF2063__CDS__promoter,0.0
4376,cnv_depth__IBNLCO_03459__DUF692__CDS,0.0
4375,cnv_depth__IBNLCO_03459__DUF692__CDS__promoter,0.0
4374,cnv_depth__IBNLCO_03458__Flagellar__CDS,0.0
4373,cnv_depth__IBNLCO_03458__Flagellar__CDS__promoter,0.0
4372,cnv_depth__IBNLCO_03457__Cytochrome__CDS,0.0
4371,cnv_depth__IBNLCO_03457__Cytochrome__CDS__promoter,0.0
4370,cnv_depth__IBNLCO_03456__IBNLCO_03456__gene,0.0
4369,cnv_depth__IBNLCO_03455__hypothetical__CDS__promoter,0.0
4353,cnv_depth__IBNLCO_03447__Glutathione__CDS,0.0
4367,cnv_depth__IBNLCO_03455__hypothetical__CDS,0.0
4365,cnv_depth__IBNLCO_03454__IBNLCO_03454__gene,0.0
4364,cnv_depth__IBNLCO_03453__Sperm-specific__CDS__promoter,0.0
4363,cnv_depth__IBNLCO_03453__Sperm-specific__CDS,0.0
4362,cnv_depth__IBNLCO_03452__IBNLCO_03452__gene,0.0
4361,cnv_depth__IBNLCO_03452__gnl|Bakta|IBNLCO_03452__CDS__promoter,0.0
4360,cnv_depth__IBNLCO_03451__Acetoacetate__CDS__promoter,0.0
4359,cnv_depth__IBNLCO_03451__Acetoacetate__CDS,0.0
4358,cnv_depth__IBNLCO_03450__3-hydroxybutyrate__CDS__promoter,0.0
4357,cnv_depth__IBNLCO_03449__IBNLCO_03449__gene__promoter,0.0
4356,cnv_depth__IBNLCO_03450__3-hydroxybutyrate__CDS,0.0
4355,cnv_depth__IBNLCO_03449__PNPLA__CDS,0.0
4354,cnv_depth__IBNLCO_03448__IBNLCO_03448__gene,0.0
4368,cnv_depth__IBNLCO_03456__hypothetical__CDS__promoter,0.0
4521,cnv_depth__IBNLCO_03596__Solute-binding__CDS__promoter,0.0
4520,cnv_depth__IBNLCO_03596__IBNLCO_03596__gene,0.0
4519,cnv_depth__IBNLCO_03595__IBNLCO_03595__gene,0.0
4518,cnv_depth__IBNLCO_03595__IBNLCO_03595__gene__promoter,0.0
4517,cnv_depth__IBNLCO_03594__IBNLCO_03594__gene__promoter,0.0
4515,cnv_depth__IBNLCO_03592__lysR__gene__promoter,0.0
4514,cnv_depth__IBNLCO_03590__IBNLCO_03590__gene,0.0
4513,cnv_depth__IBNLCO_03589__IBNLCO_03589__gene,0.0
4512,cnv_depth__IBNLCO_03588__dbpA__gene__promoter,0.0
4511,cnv_depth__IBNLCO_03589__IBNLCO_03589__gene__promoter,0.0
4510,cnv_depth__IBNLCO_03588__dbpA__gene,0.0
4509,cnv_depth__IBNLCO_03587__IBNLCO_03587__gene__promoter,0.0
4438,cnv_depth__IBNLCO_03502__IBNLCO_03502__gene__promoter,0.0
4507,cnv_depth__IBNLCO_03587__IBNLCO_03587__gene,0.0
4506,cnv_depth__IBNLCO_03586__IBNLCO_03586__gene,0.0
4505,cnv_depth__IBNLCO_03583__IBNLCO_03583__gene,0.0
4504,cnv_depth__IBNLCO_03582__Periplasmic__CDS__promoter,0.0
4503,cnv_depth__IBNLCO_03582__IBNLCO_03582__gene,0.0
4502,cnv_depth__IBNLCO_03581__IBNLCO_03581__gene,0.0
5379,cnv_depth__IBNLCO_04334__IBNLCO_04334__gene,0.0
4500,cnv_depth__IBNLCO_03579__IBNLCO_03579__gene__promoter,0.0
4499,cnv_depth__IBNLCO_03578__IBNLCO_03578__gene,0.0
4498,cnv_depth__IBNLCO_03578__IBNLCO_03578__gene__promoter,0.0
4497,cnv_depth__IBNLCO_03577__diguanylate__CDS__promoter,0.0
4496,cnv_depth__IBNLCO_03577__IBNLCO_03577__gene,0.0
4495,cnv_depth__IBNLCO_03576__IBNLCO_03576__gene,0.0
4508,cnv_depth__IBNLCO_03586__IBNLCO_03586__gene__promoter,0.0
4549,cnv_depth__IBNLCO_03615__tssC1__gene__promoter,0.0
4548,cnv_depth__IBNLCO_03615__tssC1__gene,0.0
4547,cnv_depth__IBNLCO_03614__Hcp1__CDS__promoter,0.0
4546,cnv_depth__IBNLCO_03614__IBNLCO_03614__gene,0.0
4545,cnv_depth__IBNLCO_03612__tssK__gene,0.0
4544,cnv_depth__IBNLCO_03611__OmpA-like__CDS__promoter,0.0
4543,cnv_depth__IBNLCO_03611__IBNLCO_03611__gene,0.0
4542,cnv_depth__IBNLCO_03610__vasK__gene,0.0
4541,cnv_depth__IBNLCO_03609__LysR__CDS__promoter,0.0
4540,cnv_depth__IBNLCO_03609__LysR__CDS,0.0
4539,cnv_depth__IBNLCO_03607__NADPH2:quinone__CDS__promoter,0.0
4538,cnv_depth__IBNLCO_03606__asparagine__CDS,0.0
4537,cnv_depth__IBNLCO_03606__IBNLCO_03606__gene__promoter,0.0
4522,cnv_depth__IBNLCO_03597__IBNLCO_03597__gene,0.0
4535,cnv_depth__IBNLCO_03604__IBNLCO_03604__gene,0.0
4534,cnv_depth__IBNLCO_03604__IBNLCO_03604__gene__promoter,0.0
4533,cnv_depth__IBNLCO_03603__L-tyrosine__CDS,0.0
4532,cnv_depth__IBNLCO_03603__IBNLCO_03603__gene__promoter,0.0
4531,cnv_depth__IBNLCO_03602__gnl|Bakta|IBNLCO_03602__CDS,0.0
4530,cnv_depth__IBNLCO_03602__gnl|Bakta|IBNLCO_03602__CDS__promoter,0.0
4529,cnv_depth__IBNLCO_03601__IBNLCO_03601__gene,0.0
4528,cnv_depth__IBNLCO_03601__SMP-30/Gluconolactonase/LRE-like__CDS__promoter,0.0
4527,cnv_depth__IBNLCO_03600__IBNLCO_03600__gene,0.0
4526,cnv_depth__IBNLCO_03600__hypothetical__CDS__promoter,0.0
4525,cnv_depth__IBNLCO_03599__IBNLCO_03599__gene__promoter,0.0
4524,cnv_depth__IBNLCO_03598__IBNLCO_03598__gene__promoter,0.0
4523,cnv_depth__IBNLCO_03598__IBNLCO_03598__gene,0.0
4536,cnv_depth__IBNLCO_03605__pvcC__gene,0.0
4464,cnv_depth__IBNLCO_03527__hypothetical__CDS,0.0
4463,cnv_depth__IBNLCO_03526__IBNLCO_03526__gene__promoter,0.0
4462,cnv_depth__IBNLCO_03527__IBNLCO_03527__gene__promoter,0.0
4461,cnv_depth__IBNLCO_03526__IBNLCO_03526__gene,0.0
4460,cnv_depth__IBNLCO_03525__Cytochrome__CDS__promoter,0.0
4459,cnv_depth__IBNLCO_03524__hypothetical__CDS__promoter,0.0
4458,cnv_depth__IBNLCO_03525__IBNLCO_03525__gene,0.0
4457,cnv_depth__IBNLCO_03523__IBNLCO_03523__gene,0.0
4456,cnv_depth__IBNLCO_03523__IBNLCO_03523__gene__promoter,0.0
4455,cnv_depth__IBNLCO_03522__Thiol__CDS__promoter,0.0
4454,cnv_depth__IBNLCO_03522__IBNLCO_03522__gene,0.0
4453,cnv_depth__IBNLCO_03521__Secondary__CDS__promoter,0.0
4494,cnv_depth__IBNLCO_03575__IBNLCO_03575__gene__promoter,0.0
4451,cnv_depth__IBNLCO_03513__IBNLCO_03513__gene__promoter,0.0
4450,cnv_depth__IBNLCO_03512__IS30__CDS__promoter,0.0
4449,cnv_depth__IBNLCO_03511__IBNLCO_03511__gene,0.0
4448,cnv_depth__IBNLCO_03510__IBNLCO_03510__gene__promoter,0.0
4447,cnv_depth__IBNLCO_03509__IBNLCO_03509__gene,0.0
4446,cnv_depth__IBNLCO_03509__IBNLCO_03509__gene__promoter,0.0
4445,cnv_depth__IBNLCO_03508__IBNLCO_03508__gene__promoter,0.0
4444,cnv_depth__IBNLCO_03507__IBNLCO_03507__gene,0.0
4443,cnv_depth__IBNLCO_03504__C4-dicarboxylate__CDS,0.0
4442,cnv_depth__IBNLCO_03504__dctD__gene__promoter,0.0
4441,cnv_depth__IBNLCO_03503__histidine__CDS,0.0
4440,cnv_depth__IBNLCO_03503__histidine__CDS__promoter,0.0
4439,cnv_depth__IBNLCO_03502__IBNLCO_03502__gene,0.0
4452,cnv_depth__IBNLCO_03521__IBNLCO_03521__gene,0.0
4493,cnv_depth__IBNLCO_03576__IBNLCO_03576__gene__promoter,0.0
4492,cnv_depth__IBNLCO_03574__IBNLCO_03574__gene,0.0
4491,cnv_depth__IBNLCO_03574__IBNLCO_03574__gene__promoter,0.0
4490,cnv_depth__IBNLCO_03573__IBNLCO_03573__gene,0.0
4489,cnv_depth__IBNLCO_03573__SnoaL-like__CDS__promoter,0.0
4488,cnv_depth__IBNLCO_03572__IBNLCO_03572__gene,0.0
4487,cnv_depth__IBNLCO_03572__IBNLCO_03572__gene__promoter,0.0
4486,cnv_depth__IBNLCO_03571__IBNLCO_03571__gene,0.0
4485,cnv_depth__IBNLCO_03571__Putative__CDS__promoter,0.0
4484,cnv_depth__IBNLCO_03569__Pyruvate__CDS__promoter,0.0
4483,cnv_depth__IBNLCO_03567__IBNLCO_03567__gene,0.0
4482,cnv_depth__IBNLCO_03567__Major__CDS__promoter,0.0
4481,cnv_depth__IBNLCO_03566__IBNLCO_03566__gene__promoter,0.0
4465,cnv_depth__IBNLCO_03528__hypothetical__CDS__promoter,0.0
4478,cnv_depth__IBNLCO_03564__IBNLCO_03564__gene,0.0
4477,cnv_depth__IBNLCO_03563__hypothetical__CDS__promoter,0.0
4476,cnv_depth__IBNLCO_03562__IBNLCO_03562__gene__promoter,0.0
4475,cnv_depth__IBNLCO_03562__IBNLCO_03562__gene,0.0
4474,cnv_depth__IBNLCO_03561__Fimbrial__CDS__promoter,0.0
4473,cnv_depth__IBNLCO_03561__Fimbrial__CDS,0.0
4472,cnv_depth__IBNLCO_03560__IBNLCO_03560__gene__promoter,0.0
4471,cnv_depth__IBNLCO_03560__hypothetical__CDS,0.0
4470,cnv_depth__IBNLCO_03559__hypothetical__CDS__promoter,0.0
4469,cnv_depth__IBNLCO_03559__IBNLCO_03559__gene,0.0
4468,cnv_depth__IBNLCO_03546__PAAR__CDS__promoter,0.0
4467,cnv_depth__IBNLCO_03544__IBNLCO_03544__gene__promoter,0.0
4466,cnv_depth__IBNLCO_03528__IBNLCO_03528__gene,0.0
4479,cnv_depth__IBNLCO_03565__IBNLCO_03565__gene,0.0
4181,cnv_depth__IBNLCO_03358__IBNLCO_03358__gene,0.0
4179,cnv_depth__IBNLCO_03357__gnl|Bakta|IBNLCO_03357__CDS,0.0
4178,cnv_depth__IBNLCO_03357__gnl|Bakta|IBNLCO_03357__CDS__promoter,0.0
4177,cnv_depth__IBNLCO_03356__IBNLCO_03356__gene,0.0
4176,cnv_depth__IBNLCO_03356__SGNH__CDS__promoter,0.0
4175,cnv_depth__IBNLCO_03355__IBNLCO_03355__gene,0.0
4174,cnv_depth__IBNLCO_03355__Fusaric__CDS__promoter,0.0
4173,cnv_depth__IBNLCO_03354__IBNLCO_03354__gene__promoter,0.0
4172,cnv_depth__IBNLCO_03354__IBNLCO_03354__gene,0.0
4171,cnv_depth__IBNLCO_03353__IBNLCO_03353__gene,0.0
4170,cnv_depth__IBNLCO_03353__IBNLCO_03353__gene__promoter,0.0
4169,cnv_depth__IBNLCO_03352__trnR__gene__promoter,0.0
4325,cnv_depth__IBNLCO_03433__IBNLCO_03433__gene,0.0
4167,cnv_depth__IBNLCO_03350__PIN__CDS__promoter,0.0
4166,cnv_depth__IBNLCO_03345__IBNLCO_03345__gene,0.0
4165,cnv_depth__IBNLCO_03344__IBNLCO_03344__gene__promoter,0.0
4164,cnv_depth__IBNLCO_03344__hypothetical__CDS,0.0
4163,cnv_depth__IBNLCO_03343__IBNLCO_03343__gene__promoter,0.0
4162,cnv_depth__IBNLCO_03343__IBNLCO_03343__gene,0.0
4161,cnv_depth__IBNLCO_03342__Methyl-accepting__CDS__promoter,0.0
4160,cnv_depth__IBNLCO_03342__IBNLCO_03342__gene,0.0
4159,cnv_depth__IBNLCO_03341__IBNLCO_03341__gene,0.0
4158,cnv_depth__IBNLCO_03340__hypothetical__CDS__promoter,0.0
4157,cnv_depth__IBNLCO_03341__AB__CDS__promoter,0.0
4156,cnv_depth__IBNLCO_03340__IBNLCO_03340__gene,0.0
4155,cnv_depth__IBNLCO_03339__csgG__gene,0.0
4168,cnv_depth__IBNLCO_03352__tRNA-Arg(ccg)__tRNA,0.0
4211,cnv_depth__IBNLCO_03375__DZANK-type__CDS__promoter,0.0
4210,cnv_depth__IBNLCO_03375__IBNLCO_03375__gene,0.0
4209,cnv_depth__IBNLCO_03374__Small-conductance__CDS__promoter,0.0
4207,cnv_depth__IBNLCO_03373__IBNLCO_03373__gene,0.0
4206,cnv_depth__IBNLCO_03373__IBNLCO_03373__gene__promoter,0.0
4205,cnv_depth__IBNLCO_03372__IBNLCO_03372__gene__promoter,0.0
4204,cnv_depth__IBNLCO_03372__Amino__CDS,0.0
4203,cnv_depth__IBNLCO_03371__Ethanolamine__CDS__promoter,0.0
4202,cnv_depth__IBNLCO_03370__Ethanolamine__CDS__promoter,0.0
4201,cnv_depth__IBNLCO_03371__Ethanolamine__CDS,0.0
4200,cnv_depth__IBNLCO_03370__Ethanolamine__CDS,0.0
4199,cnv_depth__IBNLCO_03369__MFS__CDS__promoter,0.0
4198,cnv_depth__IBNLCO_03368__IBNLCO_03368__gene,0.0
4182,cnv_depth__unknown__unknown__regulatory.14,0.0
4196,cnv_depth__IBNLCO_03366__IBNLCO_03366__gene__promoter,0.0
4195,cnv_depth__IBNLCO_03365__IBNLCO_03365__gene,0.0
4194,cnv_depth__IBNLCO_03364__gnl|Bakta|IBNLCO_03364__CDS__promoter,0.0
4193,cnv_depth__IBNLCO_03364__IBNLCO_03364__gene,0.0
4192,cnv_depth__IBNLCO_03363__IBNLCO_03363__gene,0.0
4191,cnv_depth__IBNLCO_03363__L-serine__CDS__promoter,0.0
4190,cnv_depth__IBNLCO_03362__Alginate__CDS,0.0
4188,cnv_depth__IBNLCO_03361__IBNLCO_03361__gene__promoter,0.0
4187,cnv_depth__IBNLCO_03360__Glycine__CDS,0.0
4186,cnv_depth__IBNLCO_03360__IBNLCO_03360__gene__promoter,0.0
4185,cnv_depth__IBNLCO_03359__IBNLCO_03359__gene,0.0
4184,cnv_depth__unknown__unknown__regulatory.15,0.0
4183,cnv_depth__IBNLCO_03359__gnl|Bakta|IBNLCO_03359__CDS__promoter,0.0
4197,cnv_depth__IBNLCO_03366__ADP-heptose--LPS__CDS,0.0
4125,cnv_depth__IBNLCO_03317__IBNLCO_03317__gene__promoter,0.0
4124,cnv_depth__IBNLCO_03316__IBNLCO_03316__gene__promoter,0.0
4123,cnv_depth__IBNLCO_03316__IBNLCO_03316__gene,0.0
4122,cnv_depth__IBNLCO_03315__IBNLCO_03315__gene,0.0
4121,cnv_depth__IBNLCO_03315__IBNLCO_03315__gene__promoter,0.0
4120,cnv_depth__IBNLCO_03314__Flagellar__CDS__promoter,0.0
4119,cnv_depth__IBNLCO_03314__flhD__gene,0.0
4118,cnv_depth__IBNLCO_03313__flhC__gene__promoter,0.0
4117,cnv_depth__IBNLCO_03313__flhC__gene,0.0
4116,cnv_depth__IBNLCO_03312__flagellar__CDS__promoter,0.0
4115,cnv_depth__IBNLCO_03312__flagellar__CDS,0.0
4114,cnv_depth__IBNLCO_03311__motB__gene__promoter,0.0
4154,cnv_depth__IBNLCO_03338__gnl|Bakta|IBNLCO_03338__CDS__promoter,0.0
4112,cnv_depth__IBNLCO_03310__cheY1__gene__promoter,0.0
4111,cnv_depth__IBNLCO_03310__chemotaxis__CDS,0.0
4110,cnv_depth__IBNLCO_03309__cheA__gene__promoter,0.0
4109,cnv_depth__IBNLCO_03309__cheA__gene,0.0
4108,cnv_depth__IBNLCO_03308__chemotaxis__CDS__promoter,0.0
4107,cnv_depth__IBNLCO_03308__chemotaxis__CDS,0.0
4105,cnv_depth__IBNLCO_03307__methyl-accepting__CDS,0.0
4104,cnv_depth__IBNLCO_03306__cheR__gene__promoter,0.0
4103,cnv_depth__IBNLCO_03305__cheD__gene__promoter,0.0
4102,cnv_depth__IBNLCO_03306__chemotaxis__CDS,0.0
4101,cnv_depth__IBNLCO_03305__chemoreceptor__CDS,0.0
4100,cnv_depth__IBNLCO_03304__chemotaxis-specific__CDS__promoter,0.0
4099,cnv_depth__IBNLCO_03304__chemotaxis-specific__CDS,0.0
4113,cnv_depth__IBNLCO_03311__flagellar__CDS,0.0
4153,cnv_depth__IBNLCO_03338__gnl|Bakta|IBNLCO_03338__CDS,0.0
4152,cnv_depth__IBNLCO_03337__gnl|Bakta|IBNLCO_03337__CDS__promoter,0.0
4151,cnv_depth__IBNLCO_03337__gnl|Bakta|IBNLCO_03337__CDS,0.0
4150,cnv_depth__IBNLCO_03336__phospholipase__CDS__promoter,0.0
4149,cnv_depth__IBNLCO_03336__phospholipase__CDS,0.0
4148,cnv_depth__IBNLCO_03335__IBNLCO_03335__gene,0.0
4147,cnv_depth__IBNLCO_03334__IBNLCO_03334__gene__promoter,0.0
4146,cnv_depth__IBNLCO_03335__IBNLCO_03335__gene__promoter,0.0
4145,cnv_depth__IBNLCO_03327__IBNLCO_03327__gene__promoter,0.0
4144,cnv_depth__IBNLCO_03326__vioA__gene,0.0
4143,cnv_depth__IBNLCO_03326__vioA__gene__promoter,0.0
4142,cnv_depth__IBNLCO_03325__IBNLCO_03325__gene,0.0
4141,cnv_depth__IBNLCO_03325__protein__CDS__promoter,0.0
4126,cnv_depth__IBNLCO_03317__IBNLCO_03317__gene,0.0
4139,cnv_depth__IBNLCO_03324__fliT__gene__promoter,0.0
4138,cnv_depth__IBNLCO_03323__fliD__gene,0.0
4137,cnv_depth__IBNLCO_03323__flagellar__CDS__promoter,0.0
4136,cnv_depth__IBNLCO_03322__fliC__gene,0.0
4135,cnv_depth__IBNLCO_03322__gnl|Bakta|IBNLCO_03322__CDS__promoter,0.0
4134,cnv_depth__IBNLCO_03321__Small__CDS__promoter,0.0
4133,cnv_depth__IBNLCO_03321__IBNLCO_03321__gene,0.0
4132,cnv_depth__IBNLCO_03320__IBNLCO_03320__gene,0.0
4131,cnv_depth__IBNLCO_03319__Glucosamine__CDS__promoter,0.0
4130,cnv_depth__IBNLCO_03320__DNA-3-methyladenine__CDS__promoter,0.0
4129,cnv_depth__IBNLCO_03319__gspK__gene,0.0
4128,cnv_depth__IBNLCO_03318__IBNLCO_03318__gene__promoter,0.0
4127,cnv_depth__IBNLCO_03318__IBNLCO_03318__gene,0.0
4140,cnv_depth__IBNLCO_03324__Flagellar__CDS,0.0
4295,cnv_depth__IBNLCO_03417__IBNLCO_03417__gene__promoter,0.0
4293,cnv_depth__IBNLCO_03416__IBNLCO_03416__gene__promoter,0.0
4292,cnv_depth__IBNLCO_03415__IBNLCO_03415__gene__promoter,0.0
4291,cnv_depth__IBNLCO_03416__Branched-chain__CDS,0.0
4290,cnv_depth__IBNLCO_03415__IBNLCO_03415__gene,0.0
4289,cnv_depth__IBNLCO_03414__ncS01__gene__promoter,0.0
4288,cnv_depth__IBNLCO_03414__ncS01__gene,0.0
4287,cnv_depth__IBNLCO_03413__IBNLCO_03413__gene__promoter,0.0
4286,cnv_depth__IBNLCO_03413__IBNLCO_03413__gene,0.0
4285,cnv_depth__IBNLCO_03412__IBNLCO_03412__gene,0.0
4284,cnv_depth__IBNLCO_03411__IBNLCO_03411__gene__promoter,0.0
4283,cnv_depth__IBNLCO_03411__IBNLCO_03411__gene,0.0
4212,cnv_depth__IBNLCO_03376__Cadmium__CDS,0.0
4281,cnv_depth__IBNLCO_03410__ABC__CDS,0.0
4280,cnv_depth__IBNLCO_03409__ABC__CDS__promoter,0.0
4279,cnv_depth__IBNLCO_03409__ABC__CDS,0.0
4278,cnv_depth__IBNLCO_03408__mnmG__gene__promoter,0.0
4277,cnv_depth__IBNLCO_03407__IBNLCO_03407__gene__promoter,0.0
4276,cnv_depth__IBNLCO_03408__mnmG__gene,0.0
4275,cnv_depth__IBNLCO_03407__Ribosomal__CDS,0.0
4274,cnv_depth__IBNLCO_03406__Sporulation__CDS__promoter,0.0
4273,cnv_depth__IBNLCO_03406__IBNLCO_03406__gene,0.0
4272,cnv_depth__IBNLCO_03405__parB__gene__promoter,0.0
4271,cnv_depth__IBNLCO_03405__putative__CDS,0.0
4270,cnv_depth__IBNLCO_03404__IBNLCO_03404__gene__promoter,0.0
4269,cnv_depth__IBNLCO_03404__Citrate__CDS,0.0
4282,cnv_depth__IBNLCO_03410__ABC__CDS__promoter,0.0
4324,cnv_depth__IBNLCO_03432__IBNLCO_03432__gene__promoter,0.0
4323,cnv_depth__IBNLCO_03432__IBNLCO_03432__gene,0.0
4322,cnv_depth__IBNLCO_03431__IBNLCO_03431__gene__promoter,0.0
4321,cnv_depth__IBNLCO_03431__IBNLCO_03431__gene,0.0
4320,cnv_depth__IBNLCO_03430__IBNLCO_03430__gene__promoter,0.0
4319,cnv_depth__IBNLCO_03430__IBNLCO_03430__gene,0.0
4318,cnv_depth__IBNLCO_03429__IBNLCO_03429__gene,0.0
4317,cnv_depth__IBNLCO_03429__IBNLCO_03429__gene__promoter,0.0
4316,cnv_depth__IBNLCO_03428__tctD__gene,0.0
4314,cnv_depth__IBNLCO_03428__tctD__gene__promoter,0.0
4313,cnv_depth__IBNLCO_03427__IBNLCO_03427__gene,0.0
4312,cnv_depth__IBNLCO_03426__IBNLCO_03426__gene,0.0
4311,cnv_depth__IBNLCO_03426__IBNLCO_03426__gene__promoter,0.0
4296,cnv_depth__IBNLCO_03418__IBNLCO_03418__gene,0.0
4309,cnv_depth__IBNLCO_03424__IBNLCO_03424__gene__promoter,0.0
4308,cnv_depth__IBNLCO_03425__gnl|Bakta|IBNLCO_03425__CDS__promoter,0.0
4307,cnv_depth__IBNLCO_03424__HTH__CDS,0.0
4306,cnv_depth__IBNLCO_03423__Adenylate__CDS,0.0
4305,cnv_depth__IBNLCO_03423__Adenylate__CDS__promoter,0.0
4304,cnv_depth__IBNLCO_03421__IBNLCO_03421__gene__promoter,0.0
4303,cnv_depth__IBNLCO_03422__LysR__CDS__promoter,0.0
4302,cnv_depth__IBNLCO_03421__Malonate-semialdehyde__CDS,0.0
4301,cnv_depth__IBNLCO_03420__IBNLCO_03420__gene__promoter,0.0
4300,cnv_depth__IBNLCO_03420__IBNLCO_03420__gene,0.0
4299,cnv_depth__IBNLCO_03419__Lipopolysaccharide__CDS__promoter,0.0
4298,cnv_depth__IBNLCO_03418__ABC__CDS__promoter,0.0
4297,cnv_depth__IBNLCO_03419__Lipopolysaccharide__CDS,0.0
4310,cnv_depth__IBNLCO_03425__IBNLCO_03425__gene,0.0
4239,cnv_depth__IBNLCO_03389__Primosomal__CDS__promoter,0.0
4237,cnv_depth__IBNLCO_03388__hypothetical__CDS,0.0
4236,cnv_depth__IBNLCO_03388__IBNLCO_03388__gene__promoter,0.0
4235,cnv_depth__IBNLCO_03387__putA__gene__promoter,0.0
4234,cnv_depth__IBNLCO_03387__Bifunctional__CDS,0.0
4233,cnv_depth__IBNLCO_03386__IBNLCO_03386__gene__promoter,0.0
4232,cnv_depth__IBNLCO_03386__IBNLCO_03386__gene,0.0
4231,cnv_depth__IBNLCO_03385__IBNLCO_03385__gene,0.0
4230,cnv_depth__IBNLCO_03385__Short-chain-fatty-acid--CoA__CDS__promoter,0.0
4229,cnv_depth__IBNLCO_03384__aidB__gene,0.0
4228,cnv_depth__IBNLCO_03383__betI__gene__promoter,0.0
4227,cnv_depth__IBNLCO_03384__aidB__gene__promoter,0.0
4268,cnv_depth__IBNLCO_03403__IBNLCO_03403__gene__promoter,0.0
4225,cnv_depth__IBNLCO_03382__Aspartate__CDS__promoter,0.0
4224,cnv_depth__IBNLCO_03382__IBNLCO_03382__gene,0.0
4223,cnv_depth__IBNLCO_03381__IBNLCO_03381__gene__promoter,0.0
4222,cnv_depth__IBNLCO_03381__Solute-binding__CDS,0.0
4221,cnv_depth__IBNLCO_03380__FAD__CDS__promoter,0.0
4220,cnv_depth__IBNLCO_03380__FAD__CDS,0.0
4219,cnv_depth__IBNLCO_03379__IBNLCO_03379__gene__promoter,0.0
4218,cnv_depth__IBNLCO_03379__IBNLCO_03379__gene,0.0
4217,cnv_depth__IBNLCO_03378__padR__gene,0.0
4216,cnv_depth__IBNLCO_03378__padR__gene__promoter,0.0
4215,cnv_depth__IBNLCO_03377__Cd(II)/Pb(II)-responsive__CDS,0.0
4214,cnv_depth__IBNLCO_03376__Cadmium__CDS__promoter,0.0
4213,cnv_depth__IBNLCO_03377__Cd(II)/Pb(II)-responsive__CDS__promoter,0.0
4226,cnv_depth__IBNLCO_03383__betI__gene,0.0
4267,cnv_depth__IBNLCO_03403__IBNLCO_03403__gene,0.0
4266,cnv_depth__IBNLCO_03402__ATP__CDS__promoter,0.0
4265,cnv_depth__IBNLCO_03402__ATP__CDS,0.0
4264,cnv_depth__IBNLCO_03401__ATP__CDS__promoter,0.0
4263,cnv_depth__IBNLCO_03401__IBNLCO_03401__gene,0.0
4262,cnv_depth__IBNLCO_03400__IBNLCO_03400__gene__promoter,0.0
4261,cnv_depth__IBNLCO_03400__IBNLCO_03400__gene,0.0
4260,cnv_depth__IBNLCO_03399__IBNLCO_03399__gene__promoter,0.0
4259,cnv_depth__IBNLCO_03399__IBNLCO_03399__gene,0.0
4258,cnv_depth__IBNLCO_03398__IBNLCO_03398__gene__promoter,0.0
4257,cnv_depth__IBNLCO_03398__ATP__CDS,0.0
4256,cnv_depth__IBNLCO_03397__ATP__CDS__promoter,0.0
4255,cnv_depth__IBNLCO_03397__ATP__CDS,0.0
4240,cnv_depth__unknown__unknown__rep_origin.1,0.0
4253,cnv_depth__IBNLCO_03396__ATP__CDS,0.0
4252,cnv_depth__IBNLCO_03395__hypothetical__CDS__promoter,0.0
4251,cnv_depth__IBNLCO_03395__IBNLCO_03395__gene,0.0
4250,cnv_depth__IBNLCO_03394__3-[(3aS%2C4S%2C7aS)-7a-methyl-1%2C__CDS__promoter,0.0
4249,cnv_depth__IBNLCO_03394__IBNLCO_03394__gene,0.0
4248,cnv_depth__IBNLCO_03393__Bp1_781__gene,0.0
4247,cnv_depth__IBNLCO_03393__Bp1_781__gene__promoter,0.0
4246,cnv_depth__IBNLCO_03392__CoA-binding__CDS__promoter,0.0
4245,cnv_depth__IBNLCO_03392__IBNLCO_03392__gene,0.0
4244,cnv_depth__IBNLCO_03391__IBNLCO_03391__gene,0.0
4243,cnv_depth__IBNLCO_03390__Uroporphyrinogen__CDS__promoter,0.0
4242,cnv_depth__IBNLCO_03391__IBNLCO_03391__gene__promoter,0.0
4241,cnv_depth__IBNLCO_03390__IBNLCO_03390__gene,0.0
4254,cnv_depth__IBNLCO_03396__ATP__CDS__promoter,0.0
6594,cnv_depth__IBNLCO_05330__UDP-glucose:undecaprenyl-phosphate__CDS,0.0
6593,cnv_depth__IBNLCO_05329__UDP-glucose__CDS__promoter,0.0
6592,cnv_depth__IBNLCO_05329__UDP-glucose__CDS,0.0
